Course Code,Course Title,Track Name,Department Code,Status,Insert Query
DPLEPRJTRTR4,PLES-PD Project Related Training @ Mys_DPLEPRJTRTR4,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLEPRJTRTR4','PLES-PD Project Related Training @ Mys_DPLEPRJTRTR4')"
DPLER2TETR3,PLES-R2 training@Onsite,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLER2TETR3','PLES-R2 training@Onsite')"
DPLESADCITR1,PLES-Aircraft Design Cncessions@MYS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESADCITR1','PLES-Aircraft Design Cncessions@MYS')"
DPLESAEROITR,PLES-Aerospace Engg Fundamentals@MYS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESAEROITR','PLES-Aerospace Engg Fundamentals@MYS')"
DPLESCATITR1,PLES-CATIA V5 & Airbus Standards @ MYS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESCATITR1','PLES-CATIA V5 & Airbus Standards @ MYS')"
DPLESIABITR3,"PLES-PD1-Intr.to Aircraftsys,BOFEM,ISAMI",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESIABITR3','PLES-PD1-Intr.to Aircraftsys,BOFEM,ISAMI')"
DPLESIAIETR1,PLES-Intro to Auto Interior & exterior,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESIAIETR1','PLES-Intro to Auto Interior & exterior')"
DPLESIASITR3,PLES-Introduction to Aircraft System@MYS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESIASITR3','PLES-Introduction to Aircraft System@MYS')"
DPLESIMAET03,PLES-SIMATIC IT INTERSPEC@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESIMAET03','PLES-SIMATIC IT INTERSPEC@Blr')"
DPLESOIMITR1,PLES-Training on Solid Mechanics@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESOIMITR1','PLES-Training on Solid Mechanics@Blr')"
DPLESPD1ITR1,PLES-A350-Concessions Project specific T,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESPD1ITR1','PLES-A350-Concessions Project specific T')"
DPLESPD1ITR3,"PLES-IntroAircraft sys, Basics FEM,ISAMI",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESPD1ITR3','PLES-IntroAircraft sys, Basics FEM,ISAMI')"
DPLESPD1TR1,Aero domain training and A350-Concession,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESPD1TR1','Aero domain training and A350-Concession')"
DPLESRPDITR1,PLES-PD4-Reman Process Documentation,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESRPDITR1','PLES-PD4-Reman Process Documentation')"
DPLESSPAITR1,PLES-Spirit-A350 Activities Training@MYS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESSPAITR1','PLES-Spirit-A350 Activities Training@MYS')"
DPLESSPRITR1,PLES-Spirit sustaining Project Spc@Mys_DPLESSPRITR1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESSPRITR1','PLES-Spirit sustaining Project Spc@Mys_DPLESSPRITR1')"
DPLESSPSITR1,PLES-Spirit sustaining Project Spc@Mys_DPLESSPSITR1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESSPSITR1','PLES-Spirit sustaining Project Spc@Mys_DPLESSPSITR1')"
DPLESSTPRCTR,PLES-PD Sustaining Process Training@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLESSTPRCTR','PLES-PD Sustaining Process Training@Mys')"
DPLETAPITR1,PLES-PD2-Training on Automotive Plastics,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('DPLETAPITR1','PLES-PD2-Training on Automotive Plastics')"
EAMSTOPOST,EAIS-MSCRM-Technology Overview-POST,Digital & Integration Services,ETA,Active,
EC15,Java Design Patterns,Java,ETA,Active,
EC151,Architecting using RSA,Architecture,ETA,Active,
EC152,Introduction to NHibernate,Microsoft,ETA,Active,
EC163,Introduction to Web Security,Open Systems,ETA,Active,
ED105,Introduction to .NET framework 4.0,Microsoft,ETA,Active,
ED107,LINQ : Language Integrated Query,Microsoft,ETA,Active,
ED109,Advanced MOSS 2007,Microsoft,ETA,Active,
ED212,Introduction to MOSS 2007 (E-Learning)_ED212,Microsoft,ETA,Active,
ED229,DFSORT and ICETOOL,Mainframe,ETA,Active,
ED34,.NET Productivity Tools,Microsoft,ETA,Active,
ED38,Performance in .NET_ED38,Microsoft,ETA,Active,
ED66,ADO.NET Entity Framework 4.0,Microsoft,ETA,Active,
EmPhEttMX,Email & Phone Etiquette - Mexico,CSI Academy,ETA,Active,
ENGALSCATV5,ENG-Alstom CATIA V5 Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ENGALSCATV5','ENG-Alstom CATIA V5 Training')"
ENGBLEWINGB,ENG Blended wing body,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ENGBLEWINGB','ENG Blended wing body')"
ENGDESVARSWE,ENG Design of Variable Sweep,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ENGDESVARSWE','ENG Design of Variable Sweep')"
ENGINTRGTITR,ENG Introduction to Gas turbines,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ENGINTRGTITR','ENG Introduction to Gas turbines')"
ENGLABVWITR,ENG LabVIEW Level - I,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ENGLABVWITR','ENG LabVIEW Level - I')"
ENGTIPEITR,ENG Introduction to Plant Engineering,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ENGTIPEITR','ENG Introduction to Plant Engineering')"
ERARCH0001,Application Architecture Boot Camp,Architecture,ETA,Active,
ERARCH0003,Web Services Architecture 101_ERARCH0003,Architecture,ETA,Active,
ERARCML001,Connect Architecture-Technology Trends,Architecture,ETA,Active,
ERASP0001,Ent. appln development using IBM i- SSE,AS/400,ETA,Active,
ERBigData001,Big Data Event,BigData,ETA,Active,
ERBigData002,TTT -Big Data Analytics & Data Science,BigData,ETA,Active,
ERBigData003,MongoDB Developer,BigData,ETA,Active,
ERBigData004,MongoDB Administrator,BigData,ETA,Active,
ERBigData005,Cassandra Developer,BigData,ETA,Active,
ERBigData006,Cassandra Administrator,BigData,ETA,Active,
ERBigData007,Introduction to Marklogic,BigData,ETA,Active,
ERBigData008,Introduction to Big Data Technology Landscape,BigData,ETA,Active,
ERBigData009,NoSQL Databases Overview,BigData,ETA,Active,
ERBigData010,Splunk - An Overview,BigData,ETA,Active,
ERBigData011,MemcacheD,BigData,ETA,Active,
ERBigData012,Introduction to Hadoop_ERBigData012,BigData,ETA,Active,
ERBigData013,Intro to MapReduce - Basic,BigData,ETA,Active,
ERBigData014,Introduction to Map Reduce Programming,BigData,ETA,Active,
ERBigData015,Hadoop - HBase,BigData,ETA,Active,
ERBigData016,Hadoop - Pig,BigData,ETA,Active,
ERBigData017,Hadoop - Hive,BigData,ETA,Active,
ERBigData018,Hadoop - Chukwa,BigData,ETA,Active,
ERBigData019,Hadoop - Oozie,BigData,ETA,Active,
ERBigData020,Hadoop - Sqoop,BigData,ETA,Active,
ERBigData021,Hadoop - Flume,BigData,ETA,Active,
ERBigData022,Hadoop - Mahout,BigData,ETA,Active,
ERBigData023,Introduction to Collective Intelligence,BigData,ETA,Active,
ERBigData024,Making Recommendations (Collaborative Filtering),BigData,ETA,Active,
ERBigData025,Discovering Groups (Clustering),BigData,ETA,Active,
ERBigData026,Searching and Ranking (Search Engines),BigData,ETA,Active,
ERBigData027,Optimization,BigData,ETA,Active,
ERBigData028,Tableau for Data Visuazliation,BigData,ETA,Active,
ERBigData029,Machine Learning for Big Data with Weka - Part I,BigData,ETA,Active,
ERBigData030,Machine Learning for Big Data with Weka - Part II,BigData,ETA,Active,
ERBigData031,Machine Learning for Big Data with Python - Part I,BigData,ETA,Active,
ERBigData032,Machine Learning for Big Data with Python - Part II,BigData,ETA,Active,
ERBigData033,Recommendation Engine,BigData,ETA,Active,
ERBigData034,Sentiment Analysis,BigData,ETA,Active,
ERBigData035,Social Analytics,BigData,ETA,Active,
ERBigData036,Data Analysis with R,BigData,ETA,Active,
ERBigData037,Data Analysis with Python,BigData,ETA,Active,
ERBigData038,MongoDB for Java Developers,BigData,ETA,Active,
ERBigData039,Introduction to Neo4j,BigData,ETA,Active,
ERBigData040,Big Data Edge,BigData,ETA,Active,
ERBigData041,Avro - An Overview,BigData,ETA,Active,
ERBigData042,CouchBase,BigData,ETA,Active,
ERBigData043,Redis,BigData,ETA,Active,
ERBigData044,Apache - Zookeeper,BigData,ETA,Active,
ERBigData045,Introduction to MATLAB and Toolboxes,BigData,ETA,Active,
ERBigData046,Supervised Machine Learning with R,BigData,ETA,Active,
ERBigData047,UnSupervised Machine Learning with R,BigData,ETA,Active,
ERBigData048,Statistics using MS-Excel,BigData,ETA,Active,
ERBigData049,Statistics using R,BigData,ETA,Active,
ERBigData050,Linear Programming for Data Science,BigData,ETA,Active,
ERBigData051,Practical Linear Programming,BigData,ETA,Active,
ERBigData052,Non Linear Programming for data Science,BigData,ETA,Active,
ERBigData053,Linear Algebra for Data Science,BigData,ETA,Active,
ERBigData054,Introduction to Graph Databases,BigData,ETA,Active,
ERBigData055,Informatica Integration with Hadoop,BigData,ETA,Active,
ERBigData056,Talend Open Studio for Big Data,BigData,ETA,Active,
ERBigData057,Intro to Data Science & Big Data Analytics,BigData,ETA,Active,
ERBigData058,Hadoop Project,BigData,ETA,Active,
ERBigData059,Social Network Analysis,BigData,ETA,Active,
ERBigData06,Community Detection in Networks_ERBigData06,BigData,ETA,Active,
ERBigData060,Community Detection in Networks,BigData,ETA,Active,
ERBigData061,Graph Coloring and Applications,BigData,ETA,Active,
ERBigData062,Introduction to Graph Algorithms,BigData,ETA,Active,
ERBigData063,Effective Data Preparation using R for Data Analysis,BigData,ETA,Active,
ERBigData064,Effective Data Preparation using Python,BigData,ETA,Active,
ERBigData065,Natural Language Processing with Python (NLTK),BigData,ETA,Active,
ERBigData066,Data Visualization using JQuery Flot Library,BigData,ETA,Active,
ERBigData067,Server Side Data Visualization using JpGraph,BigData,ETA,Active,
ERBigData068,Introduction to Data Analysis,BigData,ETA,Active,
ERBigData069,Introduction to Optimization,BigData,ETA,Active,
ERBigData070,Introduction to Game Theory,BigData,ETA,Active,
ERBigData071,Introduction to Hadoop and MapReduce,BigData,ETA,Active,
ERBIM_BAUD01,BO3.1 Administration and Universe Design,Business Intelligence,ETA,Active,
ERBIM_BAUD02,BO4.0 Administration and Universe Design,Business Intelligence,ETA,Active,
ERBIM_BDA01,Introduction to Business Data Analytics_ERBIM_BDA01,Business Intelligence,ETA,Active,
ERBIM_BDA02,Advanced Business Data Analytics,Business Intelligence,ETA,Active,
ERBIM_BDW01,Building Datawarehouse_ERBIM_BDW01,Business Intelligence,ETA,Active,
ERBIM_BI01,Intro. To BI Framework,Business Intelligence,ETA,Active,
ERBIM_BIRT01,Reporting using BIRT,Business Intelligence,ETA,Active,
ERBIM_BO01,ER using Business Objects,Business Intelligence,ETA,Active,
ERBIM_BO02,ER using Business Objects 4.0,Business Intelligence,ETA,Active,
ERBIM_BW01,Building Datawarehouse,Business Intelligence,ETA,Active,
ERBIM_COG01,ER using Cognos,Business Intelligence,ETA,Active,
ERBIM_COG02,"Cognos - Query studio , Report studio",Business Intelligence,ETA,Active,
ERBIM_DASS,Data Analysis using Spreadsheets,Business Intelligence,ETA,Active,
ERBIM_DASS01,Data Analysis using Spreadsheets_ERBIM_DASS01,Business Intelligence,ETA,Active,
ERBIM_DITQ01,"Data Integration, Transformation and Quality",Business Intelligence,ETA,Active,
ERBIM_DMUW01,Datamining Using Weka,Business Intelligence,ETA,Active,
ERBIM_DS01,ETL using DataStage,Business Intelligence,ETA,Active,
ERBIM_DWER01,Data Modeling using Erwin,Business Intelligence,ETA,Active,
ERBIM_ED01,Enterprise Dashboards,Business Intelligence,ETA,Active,
ERBIM_ER01,Enterprise Reporting,Business Intelligence,ETA,Active,
ERBIM_IDT001,Informatica Data Transformation,Business Intelligence,ETA,Active,
ERBIM_INF01,ETL using Informatica,Business Intelligence,ETA,Active,
ERBIM_INF02,ETL using Informatica_ERBIM_INF02,Business Intelligence,ETA,Active,
ERBIM_JS01,Jaspersoft Studio 2.0.1,Business Intelligence,ETA,Active,
ERBIM_MDDM01,Multi-dimensional Data Modeling,Business Intelligence,ETA,Active,
ERBIM_MDM01,Multi-dimensional Data Modeling_ERBIM_MDM01,Business Intelligence,ETA,Active,
ERBIM_ME01,Microsoft Excel_ERBIM_ME01,Business Intelligence,ETA,Active,
ERBIM_ME02,Advanced Microsoft Excel,Business Intelligence,ETA,Active,
ERBIM_MSTR01,Microstrategy,Business Intelligence,ETA,Active,
ERBIM_PDI01,Pentaho Data Integration,Business Intelligence,ETA,Active,
ERBIM_PR01,Pentaho Reporting,Business Intelligence,ETA,Active,
ERBIM_QV01,Data Visualization using QlikView,Business Intelligence,ETA,Active,
ERBIM_RBO01,Reporting using BO,Business Intelligence,ETA,Active,
ERBIM_RFPROI,RFP to ROI,Business Intelligence,ETA,Active,
ERBIM_SAS01,Introduction to Base SAS,Business Intelligence,ETA,Active,
ERBIM_SPT01,SQL Performance Tuning,Business Intelligence,ETA,Active,
ERBIM_SQL01,Introduction to SQL 2008 database,Business Intelligence,ETA,Active,
ERBIM_SQL02,Introduction to SQL 2012 database,Business Intelligence,ETA,Active,
ERBIM_SSAS02,MS SQL Server Analysis Services 2012,Business Intelligence,ETA,Active,
ERBIM_SSIS01,ETL using SSIS 2008,Business Intelligence,ETA,Active,
ERBIM_SSIS02,MS SQL Server Integration Services 2012,Business Intelligence,ETA,Active,
ERBIM_SSRS01,ER using SSRS 2008,Business Intelligence,ETA,Active,
ERBIM_SSRS02,MS SQL Server Reporting Services 2012,Business Intelligence,ETA,Active,
ERBIM_TD01,TERADATA_ERBIM_TD01,Business Intelligence,ETA,Active,
ERBIM_TP01,Data Visualization using Tableau Public,Business Intelligence,ETA,Active,
ERCLD0001,Overview of Cloud Computing_ERCLD0001,Cloud,ETA,Active,
ERCLD0004,Map Reduce Programming - Basic,Cloud,ETA,Active,
ERCLD0011,Introduction to AWS_ERCLD0011,Cloud,ETA,Active,
ERCLD0012,Data Management with Amazon DynamoDB_ERCLD0012,Cloud,ETA,Active,
ERCLD0013,Chef for Cloud infrastructure management_ERCLD0013,Cloud,ETA,Active,
ERCLD0014,RightScale Cloud Management System_ERCLD0014,Cloud,ETA,Active,
ERCLD0015,GLU for Automated Application Deployment_ERCLD0015,Cloud,ETA,Active,
ERCLD0016,Hadoop Administration,Cloud,ETA,Active,
ERCLD0018,Introduction to Google App Engine,Cloud,ETA,Active,
ERCLD0019,Introduction to Vertica,Cloud,ETA,Active,
ERCLD0020,Cloud Specific External Training,Cloud,ETA,Active,
ERCLD0021,Hadoop Ecosystem,Cloud,ETA,Active,
ERCLD0022,Introduction to NoSQL using Redis,Cloud,ETA,Active,
ERCLD0023,MongoDB - Advance,Cloud,ETA,Active,
ERCLD0026,Overview of Public Cloud,Cloud,ETA,Active,
ERCLD0027,Overview of Private Cloud,Cloud,ETA,Active,
ERCLD0028,Overview Of Cloud Security,Cloud,ETA,Active,
ERCLD0030,Overview of Hybrid Cloud,Cloud,ETA,Active,
ERCLD0031,Introduction to MongoDB on Cloud,Cloud,ETA,Active,
ERCLD0032,Basics of Virtualization,Cloud,ETA,Active,
ERCLD0033,Building Private Cloud with CloudStack,Cloud,ETA,Active,
ERCLD0034,Working with CloudStack APIs,Cloud,ETA,Active,
ERCLD0035,Working with Windows Azure Public Cloud,Cloud,ETA,Active,
ERCLD0036,Working with HP Public Cloud,Cloud,ETA,Active,
ERCLD0037,Working with AWS APIs,Cloud,ETA,Active,
ERCLD0038,Working with Opsource Public Cloud,Cloud,ETA,Active,
ERCLD0039,Working with Rackspace Public Cloud,Cloud,ETA,Active,
ERCLD0040,Working with HP Public Cloud APIs,Cloud,ETA,Active,
ERCLD0041,Working with Windows Azure Public Cloud API?s,Cloud,ETA,Active,
ERCLD0042,Working with Opsource Public Cloud APIs,Cloud,ETA,Active,
ERCLD0043,Deploying MongoDB on cloud (AWS),Cloud,ETA,Active,
ERCLD0044,Administering MongoDB on cloud (AWS),Cloud,ETA,Active,
ERCLD0045,MongoDB on different cloud vendors,Cloud,ETA,Active,
ERCLD0046,Public Cloud Vendors - A comparison,Cloud,ETA,Active,
ERCLD0047,Cloud management systems,Cloud,ETA,Active,
ERCLD0048,Introduction to Cloud Security,Cloud,ETA,Active,
ERCLD0049,Data security in Cloud,Cloud,ETA,Active,
ERCLD0050,Application security in cloud,Cloud,ETA,Active,
ERCLD0051,Working with Openstack,Cloud,ETA,Active,
ERCLD0052,Working with Eucalyptus,Cloud,ETA,Active,
ERCLD0053,Introduction to Dell Boomi,Cloud,ETA,Active,
ERCLD0054,Introduction to Google Compute,Cloud,ETA,Active,
ERCLD0055,Introduction to Google Storage,Cloud,ETA,Active,
ERCLD0056,Introduction to Google CloudSQL,Cloud,ETA,Active,
ERCLD0057,Introduction to Ubuntu JUJU,Cloud,ETA,Active,
ERCLD0058,Google Ganeti,Cloud,ETA,Active,
ERCLD0059,Citrix Xenserver Administration,Cloud,ETA,Active,
ERCLD0060,Administrating pvt Cloud using CloudStack,Cloud,ETA,Active,
ERCLD0061,Windows Azure on Windows Server,Cloud,ETA,Active,
ERCLD0062,Microsoft - System Center,Cloud,ETA,Active,
ERCLD0063,Introduction to Puppet,Cloud,ETA,Active,
ERCLD0064,Administration with OpenStack,Cloud,ETA,Active,
ERCLD0065,Theme creation for OpenStack and Monitor,Cloud,ETA,Active,
ERCLD0066,Components of Eucalyptus,Cloud,ETA,Active,
ERCLD0067,Introduction to HD Insights,Cloud,ETA,Active,
ERCLD0068,Hive on Cloud,Cloud,ETA,Active,
ERCLD0069,Hadoop on Google Compute,Cloud,ETA,Active,
ERCLD0070,Introduction to Elastic Map Reduce,Cloud,ETA,Active,
ERCLD0074,Big Data Analytics on Cloud(HDInsight),Cloud,ETA,Active,
ERCLD0075,Introduction to SalesForce.com,Cloud,ETA,Active,
ERJAVAEXT001,"HTML, JavaScript, XML",Java,ETA,Active,
ERJAVAEXT002,Android Programming_ERJAVAEXT002,Java,ETA,Active,
ERJAVAEXT003,Introduction to XML and XSLT,Java,ETA,Active,
ERJAVAEXT004,Introduction to WebServices,Java,ETA,Active,
ERJAVAEXT005,Introduction to Agile-Scrum,Java,ETA,Active,
ERJAVAEXT006,Java SE and Java EE Programming - Day 1,Java,ETA,Active,
ERJEEML100,Java Programming Part 1,Java,ETA,Active,
ERJEEML1009,Client Side Templating Frameworks,Markup & Scripting Languages,ETA,Active,
ERJEEML101,Java Programming Part 2,Java,ETA,Active,
ERJEEML1011,Single Page Applns and Ajax Patterns,Markup & Scripting Languages,ETA,Active,
ERJEEML1012,Java SE7,Java,ETA,Active,
ERJEEML1013,Introduction to Node.js,Markup & Scripting Languages,ETA,Active,
ERJEEML1014,Mojito Framework,Java,ETA,Active,
ERJEEML1015,KnockoutJS,Markup & Scripting Languages,ETA,Active,
ERJEEML1016,Web Sphere Portal Server V8.0 Developer,Content Management System & Portals,ETA,Active,
ERJEEML1017,Introduction to LESS CSS Preprocessor,Java,ETA,Active,
ERJEEML1018,Introduction to Bootstrap.js,Java,ETA,Active,
ERJEEML102,XML Programming for Java Developers,Java,ETA,Active,
ERJEEML103,Servlet Programming,Java,ETA,Active,
